idpunto;idapm;SPcod;VITcod;DEcod;FEha;Dapm;Hapm;Gapm;Vapm;W4apm
104133;21;625;7;1;199.044586;6;4.8;0.002827433;0.00678584;0.003547407
104133;32;49;7;1;18.84445784;18.5;7.6;0.026880252;0.102144958;0.045236974
41362;8;510;7;5;18.84445784;11.5;3.1;0.010386891;0.016099681;0.007060806
37351;74;330;7;1;18.84445784;12;3.4;0.011309734;0.019226547;0.010050988
37351;76;20;7;2;18.84445784;16.5;4.6;0.021382465;0.049179669;0.020846339
97063;23;240;7;2;18.84445784;10;1.8;0.007853982;0.007068583;0.003716627
99189;22;239;7;4;18.84445784;13;2.5;0.013273229;0.016591536;0.007276519
41362;3;307;7;4;18.84445784;18.5;9;0.026880252;0.120961135;0.053049696
41362;11;510;7;5;18.84445784;13.5;2;0.014313882;0.014313882;0.006277612
153971;31;711;7;2;18.84445784;11;1.8;0.009503318;0.008552986;0.004497118
199908;4;260;7;1;18.84445784;10;2;0.007853982;0.007853982;0.004105796
29268;12;10;7;2;18.84445784;19;6.6;0.028352874;0.093564483;0.039660229
41362;2;306;7;3;18.84445784;27.5;16.6;0.059395736;0.49298461;0.253248796
41362;4;240;7;4;18.84445784;15.5;3.8;0.018869191;0.035851463;0.015723308
41362;9;307;7;4;18.84445784;16.5;8.7;0.021382465;0.093013723;0.040792853
41362;10;307;7;4;18.84445784;12.5;6;0.012271846;0.036815539;0.016146121
157725;2;280;7;1;199.044586;8;5.6;0.005026548;0.014074335;0.007357586
157725;29;280;7;2;18.84445784;12.5;7.4;0.012271846;0.045405831;0.023874165
127763;4;440;7;1;199.044586;6;4.5;0.002827433;0.006361725;0.003325694
98401;5;625;7;1;199.044586;5;3;0.001963495;0.002945243;0.001539673
98401;6;625;7;1;199.044586;6;3;0.002827433;0.00424115;0.00221713
100484;2;625;7;1;199.044586;8;1.8;0.005026548;0.004523893;0.002364938
100484;12;239;7;2;18.84445784;11;5.8;0.009503318;0.027559622;0.014490715
100484;38;239;7;3;18.84445784;16.5;1.8;0.021382465;0.019244218;0.009885857
100484;45;614;7;3;18.84445784;13.5;2.2;0.014313882;0.01574527;0.008088428
100484;51;291;7;4;18.84445784;15;19;0.017671459;0.167878857;0.073626313
141892;8;308;7;1;199.044586;5;1.8;0.001963495;0.001767146;0.000923804
95928;13;280;7;4;18.84445784;13.5;4.2;0.014313882;0.030059151;0.013182985
95928;22;280;7;2;18.84445784;10;3.9;0.007853982;0.015315264;0.008052691
95928;24;280;7;3;18.84445784;11.5;3.2;0.010386891;0.016619025;0.008537281
95928;29;280;7;5;18.84445784;55.5;2.1;0.241922269;0.254018383;0.111404362
95928;44;280;7;3;18.84445784;12.5;6.3;0.012271846;0.038656316;0.019857954
95928;45;280;7;3;18.84445784;11;3.6;0.009503318;0.017105972;0.008787428
95928;52;280;7;4;18.84445784;13;5.6;0.013273229;0.037165041;0.016299402
22955;3;20;7;2;18.84445784;10;8.3;0.007853982;0.032594024;0.013815995
22955;24;20;7;1;18.84445784;12;7.9;0.011309734;0.044673448;0.019784546
121557;2;280;7;4;18.84445784;11;1.5;0.009503318;0.007127488;0.003125889
121557;3;280;7;4;18.84445784;11;9.9;0.009503318;0.047041423;0.020630868
121557;66;280;7;5;18.84445784;10.5;2.1;0.008659015;0.009091965;0.003987446
122531;42;280;7;1;18.84445784;10;3.3;0.007853982;0.01295907;0.006774563
100054;11;20;7;1;18.84445784;12;3.7;0.011309734;0.020923007;0.00926618
100054;16;80;7;2;18.84445784;19.5;6.9;0.029864765;0.10303344;0.043673942
100054;17;80;7;2;18.84445784;20.5;5.8;0.033006358;0.095718438;0.04057325
100054;22;80;7;2;18.84445784;20;4;0.031415927;0.062831853;0.026633244
100054;24;80;7;3;18.84445784;21;3.8;0.034636059;0.065808512;0.025286639
100055;17;625;7;1;199.044586;7;3;0.003848451;0.005772677;0.00301776
100055;18;625;7;1;199.044586;5;3;0.001963495;0.002945243;0.001539673
100055;25;625;7;1;199.044586;5;3;0.001963495;0.002945243;0.001539673
100055;47;625;7;3;18.84445784;11;4;0.009503318;0.019006636;0.009763809
109326;7;402;7;1;18.84445784;11.5;1.9;0.010386891;0.009867546;0.005158419
143204;7;390;7;3;18.84445784;12.5;3.3;0.012271846;0.020248546;0.010401785
131189;2;47;7;1;18.84445784;35;8.5;0.096211275;0.408897919;0.181088767
131189;10;47;7;1;18.84445784;27.5;6.1;0.059395736;0.181156995;0.080229063
131189;16;47;7;1;18.84445784;17;7.8;0.022698007;0.088522227;0.03920387
131189;17;47;7;4;18.84445784;22;5.8;0.038013271;0.110238486;0.039062797
164934;55;711;7;1;18.84445784;10;2.5;0.007853982;0.009817477;0.005132245
102838;28;280;7;4;18.84445784;100;4.5;0.785398163;1.767145868;0.775013822
57625;2;260;7;1;199.044586;5;2.5;0.001963495;0.002454369;0.001283061
58039;23;260;7;3;18.84445784;12.5;5.9;0.012271846;0.036201947;0.018597131
275884;37;10;7;4;18.84445784;14.5;3.1;0.016512996;0.025595144;0.00906959
128581;13;260;7;1;199.044586;9;5;0.006361725;0.015904313;0.008314236
63024;17;330;7;2;18.84445784;18;3.4;0.0254469;0.043259731;0.022745756
45000;13;240;7;4;18.84445784;21.5;8.3;0.03630503;0.150665875;0.066077248
99324;22;402;7;1;18.84445784;10;2.9;0.007853982;0.011388273;0.005953404
99324;32;451;7;1;18.84445784;14;3.8;0.015393804;0.029248228;0.015289983
117184;7;307;7;3;18.84445784;34;1.5;0.090792028;0.068094021;0.034980258
117184;8;307;7;3;18.84445784;32;1.4;0.080424772;0.05629734;0.028920241
117461;2;280;7;3;18.84445784;43;2.4;0.14522012;0.174264144;0.089520411
117461;5;280;7;3;18.84445784;40.5;1.8;0.128824934;0.11594244;0.059560244
42853;5;240;7;1;18.84445784;16.5;1.8;0.021382465;0.019244218;0.010060226
110531;4;280;7;1;199.044586;5;2.6;0.001963495;0.002552544;0.001334384
110531;7;280;7;1;199.044586;6;4.3;0.002827433;0.006078982;0.003177886
110531;9;280;7;1;199.044586;5;3.4;0.001963495;0.003337942;0.001744963
76719;15;51;7;4;18.84445784;15;2.1;0.017671459;0.018555032;0.00657494
176061;10;51;7;1;18.84445784;13;3;0.013273229;0.019909843;0.008817479
176061;11;51;7;1;18.84445784;17;3.9;0.022698007;0.044261113;0.019601935
105403;5;280;7;4;18.84445784;12;5.7;0.011309734;0.032232741;0.014136252
105403;61;280;7;4;18.84445784;13.5;4.4;0.014313882;0.031490539;0.013810746
105403;63;280;7;3;18.84445784;10.5;2.1;0.008659015;0.009091965;0.004670591
28193;6;20;7;2;18.84445784;20;8.8;0.031415927;0.138230077;0.058593137
37862;2;330;7;1;199.044586;6;4;0.002827433;0.005654867;0.002956173
37862;15;330;7;2;18.84445784;12.5;6.2;0.012271846;0.038042724;0.020002679
82799;25;308;7;1;199.044586;9;2.6;0.006361725;0.008270243;0.004323403
85489;1;625;7;1;199.044586;5;3;0.001963495;0.002945243;0.001539673
85489;2;625;7;1;199.044586;5;3;0.001963495;0.002945243;0.001539673
85489;4;625;7;1;199.044586;5;3;0.001963495;0.002945243;0.001539673
85489;5;625;7;1;199.044586;5;3;0.001963495;0.002945243;0.001539673
10729;18;40;7;3;18.84445784;14.5;8.7;0.016512996;0.071831534;0.027600959
45000;33;330;7;4;18.84445784;11;4.7;0.009503318;0.022332797;0.009794452
164105;14;51;7;2;18.84445784;30;8.9;0.070685835;0.314551964;0.133332677
165093;12;49;7;1;18.84445784;13;3.5;0.013273229;0.023228151;0.010287059
103201;6;280;7;4;18.84445784;33.5;4.9;0.088141309;0.215946207;0.09470712
103201;17;280;7;5;18.84445784;30.5;1.6;0.073061664;0.058449331;0.025634013
103201;23;280;7;1;18.84445784;11;2.1;0.009503318;0.009978484;0.005216413
103201;39;280;7;1;18.84445784;24.5;5;0.047143525;0.117858812;0.061612595
103201;45;280;7;1;18.84445784;12;1.8;0.011309734;0.01017876;0.005321111
103201;49;280;7;4;18.84445784;15.5;1.6;0.018869191;0.015095353;0.00662034
103201;50;280;7;4;18.84445784;19;2.5;0.028352874;0.035441092;0.015543333
103201;51;280;7;4;18.84445784;11;3.9;0.009503318;0.01853147;0.008127312
103201;59;280;7;3;18.84445784;10;2.1;0.007853982;0.008246681;0.004236363
103201;61;280;7;3;18.84445784;11;1.4;0.009503318;0.006652322;0.003417333
103201;63;280;7;3;18.84445784;11;1.5;0.009503318;0.007127488;0.003661428
103201;70;280;7;4;18.84445784;24;4.1;0.045238934;0.092739815;0.040672725
103201;71;280;7;4;18.84445784;22.5;2.8;0.039760782;0.055665095;0.024412935
103201;72;280;7;3;18.84445784;10.5;1.7;0.008659015;0.007360163;0.003780954
103201;75;280;7;4;18.84445784;25;1.6;0.049087385;0.039269908;0.017222529
103201;76;280;7;4;18.84445784;12;2.6;0.011309734;0.014702654;0.006448115
103201;78;280;7;5;18.84445784;20;2.8;0.031415927;0.043982297;0.019289233
103632;61;280;7;1;18.84445784;15;6.1;0.017671459;0.053897949;0.028176022
141567;30;308;7;2;18.84445784;10;4;0.007853982;0.015707963;0.008259171
33046;22;241;7;2;18.84445784;15.5;5.1;0.018869191;0.048116437;0.025299388
113708;12;280;7;3;18.84445784;32;4;0.080424772;0.160849544;0.08262926
113708;25;402;7;2;18.84445784;20;3.4;0.031415927;0.053407075;0.02808118
114722;4;280;7;3;18.84445784;25.5;2.7;0.051070516;0.068945196;0.035417511
215768;19;300;7;4;18.84445784;18;3.2;0.0254469;0.040715041;0.017856318
9053;62;330;7;3;18.84445784;11;3.7;0.009503318;0.017581138;0.009031523
27694;48;20;7;1;18.84445784;12;6.1;0.011309734;0.034494687;0.015276674
111339;45;308;7;2;18.84445784;15.5;5.5;0.018869191;0.051890275;0.027283654
113052;27;49;7;1;18.84445784;21.5;10.8;0.03630503;0.196047163;0.086823477
113052;34;49;7;2;18.84445784;15;9.8;0.017671459;0.086590148;0.036703939
113052;35;49;7;1;18.84445784;16.5;9.7;0.021382465;0.103704955;0.04592785
119349;31;250;7;5;18.84445784;12.5;4.2;0.012271846;0.025770877;0.011302285
119349;32;250;7;5;18.84445784;13;3.8;0.013273229;0.025219135;0.011060308
112939;9;20;7;3;18.84445784;10;1.8;0.007853982;0.007068583;0.002716073
112939;14;20;7;3;18.84445784;20.5;3;0.033006358;0.049509537;0.019023827
112939;24;20;7;1;18.84445784;13;6;0.013273229;0.039819687;0.017634959
112939;40;20;7;3;18.84445784;10;2;0.007853982;0.007853982;0.003017859
112939;48;20;7;3;18.84445784;13;3.6;0.013273229;0.023891812;0.009180326
112939;58;20;7;3;18.84445784;16.5;4.5;0.021382465;0.048110546;0.018486271
112939;60;20;7;2;18.84445784;17.5;2.5;0.024052819;0.030066023;0.012744423
112939;65;20;7;2;18.84445784;14.5;1.5;0.016512996;0.012384747;0.005249662
112939;73;20;7;2;18.84445784;17.5;6.5;0.024052819;0.078171661;0.033135501
112939;74;20;7;3;18.84445784;21;3;0.034636059;0.051954089;0.019963136
118474;14;49;7;1;18.84445784;10;3.9;0.007853982;0.015315264;0.006782677
118474;16;49;7;1;18.84445784;11.5;4.4;0.010386891;0.02285116;0.010120101
237191;5;300;7;3;18.84445784;11.5;6.4;0.010386891;0.03323805;0.017074562
237191;14;300;7;3;18.84445784;12;5.7;0.011309734;0.032232741;0.016558129
237191;23;300;7;4;18.84445784;11;5;0.009503318;0.023758294;0.01041963
105386;83;452;7;1;18.84445784;13;2.5;0.013273229;0.016591536;0.008673493
236467;15;330;7;3;18.84445784;11.5;3.2;0.010386891;0.016619025;0.008537281
236467;66;330;7;3;18.84445784;10;4.4;0.007853982;0.01727876;0.00887619
237191;76;300;7;3;18.84445784;10;11.3;0.007853982;0.044374996;0.02279567
237191;83;300;7;3;18.84445784;11;6.9;0.009503318;0.032786446;0.016842571
115414;13;20;7;1;18.84445784;15.5;5;0.018869191;0.047172977;0.020891513
115414;29;20;7;2;18.84445784;11;3.8;0.009503318;0.018056304;0.007653728
115414;30;20;7;3;18.84445784;19;4.8;0.028352874;0.068046897;0.026146728
115414;46;20;7;2;18.84445784;11;4.2;0.009503318;0.019956967;0.008459384
115414;50;20;7;2;18.84445784;12;5.1;0.011309734;0.028839821;0.012224659
115414;53;20;7;1;18.84445784;11.5;3.8;0.010386891;0.019735092;0.008740087
115414;59;20;7;1;18.84445784;15;4.5;0.017671459;0.039760782;0.017608872
115414;61;20;7;2;18.84445784;14;3.6;0.015393804;0.027708847;0.011745261
115421;9;452;7;1;18.84445784;13;6.4;0.013273229;0.042474333;0.022204143
115421;49;280;7;2;18.84445784;16.5;6.6;0.021382465;0.070562134;0.037101227
43020;19;440;7;3;18.84445784;31.5;5;0.077931133;0.194827832;0.100084086
153157;2;308;7;4;18.84445784;11;5;0.009503318;0.023758294;0.01041963
153157;4;308;7;4;18.84445784;19.5;2.2;0.029864765;0.032851242;0.014407507
153157;11;308;7;4;18.84445784;19.5;7.8;0.029864765;0.116472584;0.051081161
29326;18;452;7;4;18.84445784;17;3;0.022698007;0.03404701;0.014931933
29326;21;350;7;4;18.84445784;11.5;2.5;0.010386891;0.012983613;0.005694199
29326;27;452;7;4;18.84445784;21;4.5;0.034636059;0.077931133;0.03417811
29326;28;452;7;4;18.84445784;20;3.8;0.031415927;0.05969026;0.026178245
12918;59;80;7;3;18.84445784;11;7.2;0.009503318;0.034211944;0.013145793
118217;1;260;7;1;199.044586;5;3.2;0.001963495;0.003141593;0.001642318
118217;10;260;7;1;199.044586;5;3.5;0.001963495;0.003436117;0.001796286
10253;4;80;7;3;18.84445784;33.5;21.5;0.088141309;0.947519071;0.364080142
10253;13;10;7;4;18.84445784;20.5;18;0.033006358;0.29705722;0.105261657
10957;3;80;7;2;18.84445784;15;5.5;0.017671459;0.048596511;0.02059915
128545;39;47;7;1;18.84445784;17;5.1;0.022698007;0.057879918;0.0256333
19011;16;51;7;4;18.84445784;15;4.9;0.017671459;0.043295074;0.015341527
19011;23;51;7;4;18.84445784;18;4.3;0.0254469;0.054710836;0.01938668
19011;29;51;7;4;18.84445784;10;2.7;0.007853982;0.010602875;0.003757109
28209;34;240;7;3;18.84445784;18;3.4;0.0254469;0.043259731;0.022222752
148290;17;280;7;1;199.044586;5;3.3;0.001963495;0.003239767;0.001693641
193020;1;43;7;1;18.84445784;10.5;2;0.008659015;0.008659015;0.003834821
185964;9;625;7;1;199.044586;5;4.2;0.001963495;0.00412334;0.002155543
118217;25;260;7;1;18.84445784;11;5.8;0.009503318;0.027559622;0.014407237
156367;11;280;7;1;18.84445784;32.5;5.8;0.082957681;0.240577275;0.125765652
156367;25;260;7;2;18.84445784;10;2.8;0.007853982;0.010995574;0.005781419
39209;10;307;7;3;18.84445784;12.5;1.9;0.012271846;0.011658254;0.005988907
165068;22;49;7;1;18.84445784;14;3.7;0.015393804;0.028478537;0.0126123
165068;43;49;7;1;18.84445784;10;2.5;0.007853982;0.009817477;0.00434787
2060;2;40;7;3;18.84445784;100;1.5;0.785398163;0.589048623;0.226339409
113966;12;239;7;2;18.84445784;16.5;4.8;0.021382465;0.051317916;0.026982711
289635;6;409;7;2;18.84445784;18.5;2.1;0.026880252;0.028224265;0.014840181
189085;59;510;7;4;18.84445784;26;1.6;0.053092916;0.042474333;0.018627888
189085;60;510;7;4;18.84445784;16.5;3.2;0.021382465;0.034211944;0.015004268
189085;61;510;7;4;18.84445784;15.5;5;0.018869191;0.047172977;0.020688563
189085;62;510;7;4;18.84445784;12.5;2.8;0.012271846;0.017180585;0.007534857
43020;6;625;7;4;18.84445784;9.5;2;0.007088218;0.007088218;0.003108667
137667;11;49;7;1;18.84445784;18.5;2.5;0.026880252;0.033600315;0.014880584
8093;101;20;7;2;18.84445784;12;6.3;0.011309734;0.035625661;0.015101049
8093;103;20;7;2;18.84445784;12;8.3;0.011309734;0.046935394;0.019895033
8093;105;20;7;3;18.84445784;11;10.3;0.009503318;0.048942087;0.018805787
8093;106;20;7;1;18.84445784;15;7.7;0.017671459;0.068035116;0.030130736
8093;107;20;7;1;18.84445784;10;6.5;0.007853982;0.02552544;0.011304461
8093;108;20;7;2;18.84445784;10;11;0.007853982;0.043196899;0.018310355
108110;23;280;7;4;18.84445784;10.5;5;0.008659015;0.021647537;0.009493919
108110;26;280;7;3;18.84445784;11;4;0.009503318;0.019006636;0.009763809
108110;28;239;7;4;18.84445784;12;3;0.011309734;0.0169646;0.007440133
107451;30;625;7;1;18.84445784;9.5;3.7;0.007088218;0.013113204;0.006855139
118473;12;424;7;1;18.84445784;15;3.4;0.017671459;0.03004148;0.015704668
41355;26;440;7;4;18.84445784;15.5;7.5;0.018869191;0.070759466;0.031032845
11719;53;49;7;3;18.84445784;13;3.6;0.013273229;0.023891812;0.009180326
210486;8;42;7;1;18.84445784;17;3.3;0.022698007;0.037451711;0.016586253
210486;11;42;7;1;18.84445784;27.5;3.2;0.059395736;0.095033178;0.042087377
210486;13;42;7;1;18.84445784;25;6.2;0.049087385;0.152170894;0.067391978
137667;38;49;7;3;18.84445784;21;5.2;0.034636059;0.090053753;0.034602769
137667;39;49;7;3;18.84445784;15;4.5;0.017671459;0.039760782;0.01527791
137667;40;49;7;3;18.84445784;24.5;5;0.047143525;0.117858812;0.045286743
137667;41;49;7;3;18.84445784;22.5;5.8;0.039760782;0.115306268;0.044305939
137667;43;49;7;3;18.84445784;19;5.3;0.028352874;0.075135115;0.028870346
137667;51;49;7;4;18.84445784;15.5;1.7;0.018869191;0.016038812;0.005683322
137667;52;49;7;4;18.84445784;14;3.6;0.015393804;0.027708847;0.009818577
137667;53;49;7;4;18.84445784;12.5;5.3;0.012271846;0.032520393;0.011523539
137667;54;49;7;4;18.84445784;21.5;5.6;0.03630503;0.101654084;0.03602093
137667;56;49;7;3;18.84445784;29;6.5;0.066051986;0.214668953;0.082485625
21996;14;80;7;4;18.84445784;11.5;2.2;0.010386891;0.01142558;0.004048632
118473;37;424;7;1;18.84445784;13.5;2.7;0.014313882;0.01932374;0.010101797
56786;8;280;7;1;199.044586;6;5;0.002827433;0.007068583;0.003695216
56786;9;280;7;1;18.84445784;14;5.3;0.015393804;0.040793581;0.021325502
88486;60;308;7;1;18.84445784;10;5;0.007853982;0.019634954;0.010264489
109860;2;260;7;3;18.84445784;12.5;4.6;0.012271846;0.028225246;0.014499458
15826;13;80;7;2;18.84445784;19.5;7;0.029864765;0.104526678;0.044306898
99813;21;330;7;4;18.84445784;16;6.2;0.020106193;0.062329198;0.027335599
131470;52;280;7;4;18.84445784;11.5;3.3;0.010386891;0.01713837;0.007516342
185906;10;330;7;2;18.84445784;14;2.6;0.015393804;0.020011945;0.010522183
117163;15;280;7;3;18.84445784;12;2.4;0.011309734;0.01357168;0.006971844
105388;6;330;7;1;199.044586;5;2;0.001963495;0.001963495;0.001026449
119596;52;280;7;4;18.84445784;9;5.2;0.006361725;0.016540485;0.007254129
266902;50;45;7;1;18.84445784;35;7.9;0.096211275;0.380034536;0.168306031
270321;6;43;7;1;18.84445784;56;4.5;0.246300864;0.554176944;0.245428541
14907;41;51;7;3;18.84445784;11.5;4.5;0.010386891;0.023370504;0.008980016
115013;31;47;7;1;18.84445784;37;10.9;0.107521009;0.585989497;0.259517377
78530;17;330;7;4;18.84445784;11.5;4.4;0.010386891;0.02285116;0.01002179
101770;9;402;7;5;18.84445784;14;2;0.015393804;0.015393804;0.006751232
101770;32;280;7;4;18.84445784;20;5;0.031415927;0.078539816;0.034445059
96358;12;49;7;1;18.84445784;15;5.6;0.017671459;0.049480084;0.021913263
39714;8;51;7;3;18.84445784;18.5;5.8;0.026880252;0.077952731;0.029953003
102284;21;51;7;2;18.84445784;17.5;5.5;0.024052819;0.066145252;0.028037731
102284;25;51;7;2;18.84445784;23;7.9;0.041547563;0.164112873;0.069564369
102284;33;51;7;4;18.84445784;12.5;3;0.012271846;0.018407769;0.006522758
102284;35;51;7;2;18.84445784;25;9.1;0.049087385;0.223347603;0.094672859
102284;40;280;7;1;18.84445784;10;1.7;0.007853982;0.006675884;0.003489926
102284;57;51;7;1;18.84445784;12;4.1;0.011309734;0.023184954;0.010267929
102284;58;51;7;3;18.84445784;16;3.6;0.020106193;0.036191147;0.013906293
102284;62;51;7;1;18.84445784;25;7.8;0.049087385;0.191440802;0.084783456
36819;2;452;7;1;199.044586;8;3.8;0.005026548;0.009550442;0.004992647
36819;4;614;7;1;199.044586;7;4.2;0.003848451;0.008081747;0.004224864
36819;27;20;7;3;18.84445784;28;11.1;0.061575216;0.341742449;0.131313071
36819;30;452;7;2;18.84445784;10.5;4.2;0.008659015;0.018183931;0.009561022
118201;13;330;7;2;18.84445784;11.5;1.6;0.010386891;0.008309513;0.004369101
47201;11;330;7;1;199.044586;6;3.3;0.002827433;0.004665265;0.002438843
47201;20;330;7;3;18.84445784;9.5;7.9;0.007088218;0.027998463;0.014382958
47201;23;330;7;3;18.84445784;15;4.6;0.017671459;0.040644355;0.02087922
47201;29;330;7;4;18.84445784;17.5;5.5;0.024052819;0.066145252;0.029009198
47201;30;330;7;4;18.84445784;17;2.6;0.022698007;0.029507409;0.012941009
106319;2;308;7;2;18.84445784;10;4.5;0.007853982;0.017671459;0.009291567
106319;35;308;7;3;18.84445784;10;5.9;0.007853982;0.023169246;0.011902164
114442;9;49;7;2;18.84445784;24.5;10.3;0.047143525;0.242789153;0.102913768
114442;10;49;7;3;18.84445784;10.5;4.1;0.008659015;0.01775098;0.006820738
114442;12;49;7;2;18.84445784;10;4.7;0.007853982;0.018456857;0.007823515
114442;26;49;7;2;18.84445784;28;9.4;0.061575216;0.289403515;0.122672722
114442;34;49;7;2;18.84445784;32;11.3;0.080424772;0.454399961;0.19261162
114442;42;49;7;2;18.84445784;15.5;7.1;0.018869191;0.066985628;0.028393951
116886;47;47;7;3;18.84445784;24.5;7.1;0.047143525;0.167359513;0.064307176
116886;72;47;7;2;18.84445784;10;6.4;0.007853982;0.025132741;0.010653298
128105;8;300;7;3;18.84445784;20;1.8;0.031415927;0.028274334;0.014524675
57325;1;280;7;1;199.044586;5;5.9;0.001963495;0.005792311;0.003028024
57325;21;440;7;4;18.84445784;16.5;5.8;0.021382465;0.062009148;0.027195235
57325;24;440;7;4;18.84445784;11.5;4.6;0.010386891;0.023889849;0.010477326
102410;5;280;7;1;199.044586;6;2.5;0.002827433;0.003534292;0.001847608
102410;9;280;7;1;199.044586;6;1.4;0.002827433;0.001979203;0.00103466
102410;14;280;7;1;199.044586;5;3.3;0.001963495;0.003239767;0.001693641
102410;36;280;7;4;18.84445784;65;3.5;0.331830724;0.580703767;0.254678153
102410;39;280;7;5;18.84445784;100;2;0.785398163;0.785398163;0.344450588
14723;4;280;7;1;199.044586;5;3.6;0.001963495;0.003534292;0.001847608
293277;11;490;7;4;18.84445784;12;6;0.011309734;0.033929201;0.014880265
107142;21;291;7;1;18.84445784;10.5;3.5;0.008659015;0.015153276;0.007921619
26876;18;20;7;3;18.84445784;13.5;7;0.014313882;0.050098585;0.019250167
26876;31;20;7;4;18.84445784;10;4.2;0.007853982;0.016493361;0.005844391
15826;7;80;7;1;18.84445784;31;3.2;0.075476764;0.120762822;0.053482274
102410;61;280;7;4;18.84445784;11;2;0.009503318;0.009503318;0.004167852
101032;2;280;7;1;18.84445784;13;4.1;0.013273229;0.027210119;0.014224529
101032;15;280;7;1;199.044586;9;2.6;0.006361725;0.008270243;0.004323403
101032;20;280;7;3;18.84445784;10;3.4;0.007853982;0.013351769;0.006858874
101032;29;280;7;3;18.84445784;10;3.6;0.007853982;0.014137167;0.007262337
101032;31;280;7;3;18.84445784;11;3.9;0.009503318;0.01853147;0.009519714
101032;42;307;7;1;18.84445784;18.5;3.6;0.026880252;0.048384454;0.025293754
101032;57;280;7;3;18.84445784;12;3.8;0.011309734;0.021488494;0.011038753
101032;85;324;7;3;18.84445784;11;4.1;0.009503318;0.019481801;0.010007904
180268;22;625;7;2;18.84445784;9.5;5.8;0.007088218;0.020555833;0.010808157
17865;10;80;7;2;18.84445784;17;7;0.022698007;0.079443024;0.033674408
261046;2;90;7;1;18.84445784;27;12;0.057255526;0.343533157;0.152140652
261046;5;90;7;1;18.84445784;28;12.3;0.061575216;0.378687578;0.167709503
261046;19;440;7;2;18.84445784;25;8.4;0.049087385;0.206167018;0.108401615
261046;20;90;7;4;18.84445784;13;2;0.013273229;0.013273229;0.004703343
261046;30;90;7;1;18.84445784;12;10.5;0.011309734;0.059376101;0.026295915
84137;61;49;7;2;18.84445784;23;6;0.041547563;0.124642689;0.052833698
160807;27;300;7;2;18.84445784;11.5;6.5;0.010386891;0.033757395;0.017749474
250173;2;311;7;1;199.044586;6;4;0.002827433;0.005654867;0.002956173
250173;41;311;7;2;18.84445784;18.5;3.5;0.026880252;0.047040441;0.024733635
250173;80;352;7;2;18.84445784;10;4.3;0.007853982;0.016886061;0.008878608
41355;27;440;7;3;18.84445784;18;3.5;0.0254469;0.044532076;0.022876362
293277;28;490;7;2;18.84445784;22;7;0.038013271;0.133046449;0.069955176
107074;8;280;7;1;199.044586;6;2.4;0.002827433;0.00339292;0.001773704
156309;3;308;7;1;199.044586;9;3;0.006361725;0.009542588;0.004988542
22239;72;308;7;2;18.84445784;10.5;7.2;0.008659015;0.031172453;0.016390324
110518;17;47;7;2;18.84445784;18;3.4;0.0254469;0.043259731;0.018336988
34570;10;302;7;4;18.84445784;14;6.2;0.015393804;0.047720792;0.020928818
101351;19;291;7;3;18.84445784;25.5;7;0.051070516;0.178746805;0.091823177
107709;38;240;7;3;18.84445784;15.5;7;0.018869191;0.066042168;0.03392621
14158;22;51;7;2;18.84445784;17.5;3.5;0.024052819;0.042092433;0.017842193
23907;42;241;7;2;18.84445784;10;3.9;0.007853982;0.015315264;0.008052691
23907;62;241;7;2;18.84445784;11;4.2;0.009503318;0.019956967;0.010493276
23907;70;280;7;1;199.044586;5;5;0.001963495;0.004908739;0.002566122
23907;97;280;7;2;18.84445784;15;8;0.017671459;0.070685835;0.037166268
11245;16;80;7;2;18.84445784;14;5.8;0.015393804;0.044642032;0.01892292
11245;18;80;7;3;18.84445784;11.5;3.5;0.010386891;0.018177059;0.006984457
11245;20;80;7;3;18.84445784;16.5;6.1;0.021382465;0.065216518;0.025059168
12918;10;80;7;3;18.84445784;12;6.6;0.011309734;0.037322121;0.014340865
52105;50;280;7;4;18.84445784;9.5;3.6;0.007088218;0.012758793;0.0055956
52105;75;240;7;4;18.84445784;10;1.5;0.007853982;0.005890486;0.002583379
52105;104;240;7;3;18.84445784;21.5;3.5;0.03630503;0.063533803;0.03263765
52105;113;240;7;2;18.84445784;15;9.9;0.017671459;0.08747372;0.045993257
242747;19;42;7;1;18.84445784;16.5;1.8;0.021382465;0.019244218;0.008522694
17172;12;20;7;5;18.84445784;16.5;1.4;0.021382465;0.014967725;0.005303785
17172;33;80;7;1;18.84445784;20.5;6.8;0.033006358;0.112221617;0.049699627
87220;7;308;7;1;199.044586;5;1.7;0.001963495;0.001668971;0.000872482
24317;126;307;7;2;18.84445784;10.5;6.2;0.008659015;0.026842946;0.01411389
237184;39;49;7;1;18.84445784;10.5;2.6;0.008659015;0.011256719;0.004985267
237184;40;49;7;1;18.84445784;10;1.4;0.007853982;0.005497787;0.002434807
85512;1;440;7;1;199.044586;6;5;0.002827433;0.007068583;0.003695216
85512;25;440;7;2;18.84445784;17.5;2;0.024052819;0.024052819;0.012646855
50742;53;280;7;4;18.84445784;11;8.7;0.009503318;0.041339432;0.018130157
15826;14;80;7;3;18.84445784;29.5;3.2;0.068349275;0.10935884;0.042020666
21606;3;80;7;3;18.84445784;27;16.4;0.057255526;0.469495314;0.180401562
62215;10;280;7;1;199.044586;5;4.9;0.001963495;0.004810564;0.0025148
62215;11;280;7;4;18.84445784;14.5;12.2;0.016512996;0.100729278;0.044176649
